Observation,Data_Marking,Observation_Type_Value,Dimension_Hierarchy_1,Dimension_Name_1,Dimension_Value_1,Dimension_Hierarchy_2,Dimension_Name_2,Dimension_Value_2,Dimension_Hierarchy_3,Dimension_Name_3,Dimension_Value_3,Dimension_Hierarchy_4,Dimension_Name_4,Dimension_Value_4,Dimension_Hierarchy_5,Dimension_Name_5,Dimension_Value_5,Dimension_Hierarchy_6,Dimension_Name_6,Dimension_Value_6,Dimension_Hierarchy_7,Dimension_Name_7,Dimension_Value_7,Dimension_Hierarchy_8,Dimension_Name_8,Dimension_Value_8,Dimension_Hierarchy_9,Dimension_Name_9,Dimension_Value_9,Dimension_Hierarchy_10,Dimension_Name_10,Dimension_Value_10
6760.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006408,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042589,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
5744.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006408,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042581,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
1016.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006408,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042582,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
0.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006408,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042558,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
0.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006408,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042590,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
0.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006408,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042591,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
0.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006408,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042559,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
0.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006408,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042560,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
0.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006408,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042561,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
776.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006408,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042586,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
5177.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042563,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
333.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042564,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
333.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042567,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
50759.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042588,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
28898.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042554,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
26878.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042557,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
2299.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042571,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
-118.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042572,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
19680.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042573,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
0.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042574,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
21861.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042575,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
494.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042576,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
6183.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042577,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
6183.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042579,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
6776.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042589,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
1016.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042581,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
5744.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042582,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
16.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042558,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
16.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042590,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
10229.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042584,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
0.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042591,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
0.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042585,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
0.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042560,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
0.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042561,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
5.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042604,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
2298.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042613,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
776.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042586,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
2292.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042614,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
6.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042592,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006571,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042615,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
-8793.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042553,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006399,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042621,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0042620
22664.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042553,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006399,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042630,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0042620
19964.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042553,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006399,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042631,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0042620
2700.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042553,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006399,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042624,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0042620
21664.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042553,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006399,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042626,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0042620
33273.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042553,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006399,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042627,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0042620
12671.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042553,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006399,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042633,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0042620
-2410.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042553,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006399,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042628,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0042620
-12292.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042553,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006399,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042629,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0042620
729.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042553,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0042636,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042637,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0042620
23277.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042553,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006408,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042564,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
19586.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042553,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006408,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042565,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
11760.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042553,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006408,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042593,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
3691.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042553,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006408,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042567,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
0.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042553,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006408,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042568,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
0.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042553,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006408,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042570,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
2245.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042553,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006408,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042588,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0042605
1280.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042553,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006408,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042554,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0034771
2281.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042553,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006408,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042557,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0034771
629.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042553,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006408,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042571,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
0.0,,,time,quarter,1995.Q1,2011STATH,Geographic_Hierarchy,K02000001,CL_0001577,Institutional Sector,CI_0042553,CL_0001554,Reference Area,CI_0036444,CL_0001552,Accounting Entry,CI_0006408,CL_0001578,"Stocks, Transactions, Other Flows",CI_0042572,CL_0001576,Prices,CI_0042552,CL_0001580,Expenditure by Function of Government,CI_0042556,CL_0001579,Unit of Measurement,CI_0042555,CL_0001575,Consolidation Status,CI_0036443
